RACE_YEAR,MOTOR_NO,PRACE_NCNT,N1CK_NCNT,N2CK_NCNT,N3CK_NCNT,AVRG_CKSN_SCORE_VALUE,YUNDAE_RT,BEST_SAIL_TIME_VALUE,N2JU_BEST_TIME_VALUE,N3JU_BEST_TIME_VALUE
2022,M2016126,212,48,32,38,5.66,37.7,1:14.923,1:14.923,2:00.414
2022,M2016127,215,25,36,40,4.8,28.4,1:15.957,1:15.957,2:00.607
2022,M2016140,14,1,0,3,3.5,7.1,1:19.341,1:19.341,1:54.988
2022,M2016141,210,28,25,44,4.93,25.2,1:16.229,1:16.229,2:04.305
2022,M2016142,13,4,1,0,4.62,38.5,1:16.578,1:16.578,1:53.306
2022,M2016143,184,18,24,23,4.25,22.8,1:16.361,1:16.361,2:03.785
2022,M2016144,207,51,41,38,6.09,44.4,1:14.614,1:14.614,1:56.214
2022,M2016146,201,53,34,41,6.28,43.3,1:15.064,1:15.064,1:58.702
2022,M2016147,172,46,37,27,6.39,48.3,1:15.779,1:15.779,1:58.558
2022,M2016149,201,49,46,27,6.09,47.3,1:15.021,1:15.021,2:00.033
2022,M2016150,179,19,28,29,4.59,26.3,1:15.953,1:15.953,2:03.071
2022,M2016057,210,34,55,42,5.78,42.4,1:14.410,1:14.410,1:57.515
2022,M2016058,154,16,18,19,4.16,22.1,1:14.640,1:14.640,1:57.656
2022,M2016059,5,0,0,0,1.2,0,2:00.709,2:00.709,2:00.709
2022,M2016060,148,11,20,22,4.32,20.9,1:15.613,1:15.613,1:59.842
2022,M2016061,194,32,38,36,5.46,36.1,1:15.411,1:15.411,1:55.444
2022,M2016062,74,3,12,9,3.97,20.3,1:17.344,1:17.344,1:56.884
2022,M2016063,10,0,1,0,2.5,10,1:20.250,1:20.250,1:58.424
2022,M2016064,200,23,33,34,4.75,28,1:15.721,1:15.721,1:58.490
2022,M2016065,21,0,3,4,3.38,14.3,1:17.392,1:17.392,1:55.111
2022,M2016066,109,82,16,5,9.14,89.9,1:14.145,1:14.145,1:51.872
2022,M2016067,75,6,8,9,4.07,18.7,1:18.756,1:18.756,2:01.407
2022,M2020034,11,5,2,3,7.82,63.6,1:14.638,1:14.638,:.
2022,M2016068,154,11,19,32,4.21,19.5,1:16.054,1:16.054,2:00.483
2022,M2016069,57,3,4,8,3.53,12.3,1:17.101,1:17.101,2:02.296
2022,M2016070,197,40,38,40,5.92,39.6,1:15.079,1:15.079,1:57.619
2022,M2016071,214,30,43,36,5.25,34.1,1:14.840,1:14.840,1:59.807
2022,M2016086,11,1,0,1,2.82,9.1,1:19.625,1:19.625,1:54.318
2022,M2016087,63,4,9,6,3.79,20.6,1:15.315,1:15.315,2:03.084
2022,M2016088,206,22,28,32,4.45,24.3,1:14.925,1:14.925,1:57.165
2022,M2016089,191,25,35,41,5.15,31.4,1:14.722,1:14.722,1:58.174
2022,M2016090,15,0,1,2,3.07,6.7,1:18.144,1:18.144,1:58.061
2022,M2016091,19,0,3,1,3.32,15.8,1:19.472,1:19.472,1:57.388
2022,M2016092,9,0,0,2,3,0,1:19.964,1:19.964,1:56.466
2022,M2016093,157,12,32,22,4.7,28,1:16.603,1:16.603,2:00.513
2022,M2016094,11,0,0,1,3.09,0,1:18.162,1:18.162,1:56.642
2022,M2016095,17,0,1,3,3.24,5.9,1:18.744,1:18.744,1:55.833
2022,M2016096,9,0,0,1,3.11,0,1:18.836,1:18.836,1:55.656
2022,M2016097,122,61,27,12,7.93,72.1,1:15.194,1:15.194,1:55.025
2022,M2018033,180,28,26,31,5.03,30,1:14.229,1:14.229,1:53.843
2022,M2018034,154,18,19,28,4.56,24,1:14.811,1:14.811,1:54.818
2022,M2020054,143,15,25,21,4.64,28,1:12.940,1:12.940,:.
2022,M2018035,144,30,40,28,6.29,48.6,1:14.934,1:14.934,1:53.823
2022,M2018036,159,21,20,26,4.57,25.8,1:14.602,1:14.602,1:54.256
2022,M2018038,195,16,29,41,4.62,23.1,1:15.295,1:15.295,1:54.987
2022,M2020102,128,11,17,21,4.3,21.9,1:13.287,1:13.287,:.
2022,M2020103,130,24,16,22,5.01,30.8,1:13.136,1:13.136,:.
2022,M2020104,116,9,16,15,4.13,21.6,1:13.498,1:13.498,:.
2022,M2020113,115,9,14,18,4.03,20,1:13.158,1:13.158,:.
2022,M2020114,172,19,37,32,5.13,32.6,1:12.629,1:12.629,:.
2022,M2020115,164,24,34,25,5.17,35.4,1:12.608,1:12.608,:.
2022,M2020116,159,25,23,33,5.12,30.2,1:12.576,1:12.576,:.
2022,M2020118,166,22,40,22,5.22,37.3,1:13.476,1:13.476,:.
2022,M2016116,194,58,42,33,6.73,51.5,1:14.075,1:14.075,1:56.237
2022,M2018025,0,0,0,0,0,0,0:.,0:.,:.
2022,M2018051,135,48,25,23,6.81,54.1,1:13.340,1:13.340,1:50.768
2022,M2018052,0,0,0,0,0,0,0:.,0:.,:.
2022,M2018053,189,27,38,28,5.19,34.4,1:15.227,1:15.227,1:56.333
2022,M2018054,201,35,30,41,5.2,32.3,1:14.824,1:14.824,1:54.651
2022,M2018055,183,45,29,36,5.93,40.4,1:14.531,1:14.531,1:53.684
2022,M2018056,176,52,32,26,6.23,47.7,1:13.764,1:13.764,1:53.533
2022,M2018057,193,20,26,30,4.51,23.8,1:15.472,1:15.472,1:54.899
2022,M2018058,0,0,0,0,0,0,0:.,0:.,:.
2022,M2018059,195,39,27,38,5.23,33.8,1:14.830,1:14.830,1:54.459
2022,M2018060,193,24,37,37,4.96,31.6,1:15.137,1:15.137,1:54.038
2022,M2018061,180,36,33,35,5.59,38.3,1:14.739,1:14.739,1:53.524
2022,M2018062,134,15,15,18,4.28,22.4,1:15.930,1:15.930,1:55.596
2022,M2018063,196,32,30,37,5.17,31.6,1:14.672,1:14.672,1:54.095
2022,M2018065,134,29,25,27,6.03,40.3,1:14.272,1:14.272,1:53.900
2022,M2018066,209,26,31,47,4.9,27.3,1:15.173,1:15.173,1:56.049
2022,M2018092,149,8,14,29,3.96,14.8,1:16.049,1:16.049,1:54.699
2022,M2018093,165,17,21,27,4.49,23,1:15.227,1:15.227,1:55.152
2022,M2018094,156,42,22,25,5.88,41,1:14.142,1:14.142,1:53.399
2022,M2018095,96,4,4,12,3.23,8.3,1:16.578,1:16.578,1:55.787
2022,M2020105,169,22,29,27,4.97,30.2,1:13.145,1:13.145,:.
2022,M2020117,126,9,23,20,4.32,25.4,1:14.785,1:14.785,:.
2022,M2016106,215,42,51,38,5.82,43.3,1:15.336,1:15.336,1:55.544
2022,M2020056,108,7,11,18,3.92,16.7,1:13.768,1:13.768,:.
2022,M2016029,178,17,27,26,4.43,24.7,1:14.635,1:14.635,1:56.129
2022,M2016030,196,24,41,28,5.05,33.2,1:15.191,1:15.191,1:58.850
2022,M2016031,122,41,32,21,7.14,59.8,1:15.607,1:15.607,2:00.373
2022,M2020059,161,23,30,25,5.02,32.9,1:12.520,1:12.520,:.
2022,M2020060,154,24,23,29,5.03,30.5,1:12.894,1:12.894,:.
2022,M2020061,158,38,21,28,5.6,37.3,1:11.991,1:11.991,:.
2022,M2020062,157,14,33,24,4.75,29.9,1:12.316,1:12.316,:.
2022,M2020127,126,18,24,22,5.13,33.3,1:13.478,1:13.478,:.
2022,M2018032,142,12,20,15,4.04,22.5,1:15.228,1:15.228,1:56.353
2022,M2020129,122,13,10,27,4.23,18.9,1:13.409,1:13.409,:.
2022,M2020130,166,23,31,30,5.05,32.5,1:13.158,1:13.158,:.
2022,M2020131,163,22,23,31,4.93,27.6,1:11.826,1:11.826,:.
2022,M2020132,154,19,26,30,4.82,29.2,1:12.821,1:12.821,:.
2022,M2020134,156,27,29,26,5.37,35.9,1:12.596,1:12.596,:.
2022,M2020106,126,32,22,23,6.09,42.9,1:12.971,1:12.971,:.
2022,M2020110,149,18,31,21,4.88,32.9,1:12.811,1:12.811,:.
2022,M2016102,195,29,34,37,5.1,32.3,1:14.985,1:14.985,1:59.400
2022,M2020064,146,25,33,22,5.58,39.7,1:12.952,1:12.952,:.
2022,M2020092,142,28,25,25,5.42,37.3,1:12.698,1:12.698,:.
2022,M2020093,134,23,17,29,5.07,29.9,1:12.256,1:12.256,:.
2022,M2016107,62,0,7,14,3.55,11.3,1:17.500,1:17.500,2:02.166
2022,M2016108,23,3,6,4,5.17,39.1,1:14.940,1:14.940,1:52.612
2022,M2016109,8,0,0,0,1.63,0,1:19.830,1:19.830,2:00.435
2022,M2016110,9,0,1,0,2.56,11.1,1:20.461,1:20.461,1:56.523
2022,M2016111,141,12,20,16,4.19,22.7,1:15.953,1:15.953,1:56.583
2022,M2016112,210,33,38,41,5.31,33.8,1:14.036,1:14.036,1:56.061
2022,M2016113,13,0,1,1,2.69,7.7,1:17.149,1:17.149,1:55.945
2022,M2016115,186,17,26,38,4.6,23.1,1:16.524,1:16.524,1:58.419
2022,M2016118,187,26,42,37,5.56,36.4,1:15.448,1:15.448,1:53.830
2022,M2016119,140,15,13,18,4.07,20,1:17.005,1:17.005,2:02.993
2022,M2016120,208,23,28,41,4.66,24.5,1:15.242,1:15.242,1:59.330
2022,M2016125,53,2,6,7,3.38,15.1,1:16.044,1:16.044,2:01.867
2022,M2018006,171,10,34,27,4.43,25.7,1:16.327,1:16.327,1:54.967
2022,M2018007,139,39,25,24,6.32,46,1:14.256,1:14.256,1:51.828
2022,M2018008,183,24,31,31,5.03,30.1,1:14.771,1:14.771,1:55.178
2022,M2018009,176,32,29,35,5.41,34.7,1:15.519,1:15.519,1:53.769
2022,M2018011,122,63,33,12,8.41,78.7,1:14.117,1:14.117,1:52.143
2022,M2018013,183,20,28,29,4.66,26.2,1:15.365,1:15.365,1:56.016
2022,M2018016,157,30,28,25,5.39,36.9,1:15.111,1:15.111,1:52.522
2022,M2018017,124,48,26,12,7.03,59.7,1:13.488,1:13.488,1:53.189
2022,M2018019,102,1,11,13,3.25,11.8,1:17.357,1:17.357,2:00.204
2022,M2018020,158,43,37,20,6.26,50.6,1:14.647,1:14.647,1:52.239
2022,M2020094,147,21,21,15,4.65,28.6,1:13.824,1:13.824,:.
2022,M2020095,107,7,19,19,4.3,24.3,1:12.916,1:12.916,:.
2022,M2020096,155,24,16,18,4.53,25.8,1:13.179,1:13.179,:.
2022,M2020097,141,29,24,31,5.76,37.6,1:11.750,1:11.750,:.
2022,M2020098,122,36,29,19,6.63,53.3,1:12.717,1:12.717,:.
2022,M2020101,106,15,8,15,4.15,21.7,1:14.217,1:14.217,:.
2022,M2016105,14,0,2,3,3.29,14.3,1:16.354,1:16.354,1:57.636
2022,M2016104,190,21,22,25,4.2,22.6,1:15.709,1:15.709,2:01.178
2022,M2018028,183,29,29,30,5.04,31.7,1:13.918,1:13.918,1:54.403
2022,M2016103,211,33,43,49,5.68,36,1:16.035,1:16.035,2:04.054
2022,M2016032,207,42,34,37,5.58,36.7,1:16.642,1:16.642,1:55.185
2022,M2016033,80,5,12,11,3.91,21.3,1:17.060,1:17.060,1:58.210
2022,M2016034,204,59,42,36,6.36,49.5,1:15.511,1:15.511,1:55.851
2022,M2016035,213,36,33,39,5.26,32.4,1:15.331,1:15.331,1:59.995
2022,M2020120,111,10,15,15,4.26,22.5,1:13.075,1:13.075,:.
2022,M2016036,69,1,11,12,3.78,17.4,1:17.146,1:17.146,2:00.532
2022,M2016054,151,41,27,28,6.16,45,1:15.840,1:15.840,1:54.400
2022,M2018129,132,38,30,25,6.7,51.5,1:14.109,1:14.109,1:52.673
2022,M2018130,147,34,27,24,5.95,41.5,1:14.848,1:14.848,1:53.410
2022,M2020136,127,19,14,21,4.57,26,1:13.605,1:13.605,:.
2022,M2020137,155,22,27,24,5.02,31.6,1:12.816,1:12.816,:.
2022,M2020138,142,25,21,20,5.06,32.4,1:11.941,1:11.941,:.
2022,M2020140,132,27,27,27,5.83,40.9,1:12.536,1:12.536,:.
2022,M2020141,159,24,27,22,4.81,32.1,1:13.293,1:13.293,:.
2022,M2020142,150,32,23,27,5.63,36.7,1:12.886,1:12.886,:.
2022,M2020143,132,27,27,17,5.7,40.9,1:13.862,1:13.862,:.
2022,M2020144,122,31,29,21,6.32,49.2,1:11.955,1:11.955,:.
2022,M2020147,114,34,18,25,6.32,45.6,1:12.927,1:12.927,:.
2022,M2020148,137,33,22,22,5.76,40.1,1:12.602,1:12.602,:.
2022,M2020149,160,25,34,25,5.39,36.9,1:13.450,1:13.450,:.
2022,M2018031,161,27,34,24,5.47,37.9,1:14.708,1:14.708,1:53.339
2022,M2018029,131,43,24,24,6.71,51.1,1:14.299,1:14.299,1:53.170
2022,M2020150,175,26,22,33,4.93,27.4,1:13.348,1:13.348,:.
2022,M2018131,139,13,16,21,4.04,20.9,1:15.346,1:15.346,1:55.488
2022,M2020018,156,32,27,24,5.43,37.8,1:12.748,1:12.748,:.
2022,M2020019,127,21,37,23,6.01,45.7,1:13.157,1:13.157,:.
2022,M2016037,5,0,0,1,2.8,0,1:58.806,1:58.806,1:58.806
2022,M2016117,13,0,1,1,3.08,7.7,1:17.447,1:17.447,1:58.208
2022,M2018039,147,36,30,24,6.17,44.9,1:14.552,1:14.552,1:53.857
2022,M2016038,7,1,0,0,2.71,14.3,1:17.210,1:17.210,1:58.247
2022,M2018015,0,0,0,0,0,0,0:.,0:.,:.
2022,M2018026,136,18,13,22,4.5,22.8,1:14.740,1:14.740,1:53.098
2022,M2018067,203,22,35,32,4.71,28.1,1:15.519,1:15.519,1:53.845
2022,M2018096,203,29,29,38,5.02,28.6,1:15.741,1:15.741,1:55.154
2022,M2018097,187,40,26,34,5.35,35.3,1:15.432,1:15.432,1:53.695
2022,M2018100,179,33,31,35,5.61,35.8,1:14.147,1:14.147,1:54.787
2022,M2018107,173,16,25,23,4.19,23.7,1:15.500,1:15.500,1:54.260
2022,M2018068,188,33,39,33,5.51,38.3,1:15.439,1:15.439,1:53.760
2022,M2018069,141,12,14,21,3.91,18.4,1:16.174,1:16.174,1:55.404
2022,M2018070,204,35,26,30,4.9,29.9,1:15.095,1:15.095,1:54.369
2022,M2018071,173,41,36,33,6.16,44.5,1:15.528,1:15.528,1:54.622
2022,M2018072,187,36,34,26,5.43,37.4,1:14.360,1:14.360,1:53.134
2022,M2018075,194,32,32,23,4.84,33,1:14.706,1:14.706,1:54.629
2022,M2018076,205,32,44,38,5.53,37.1,1:14.612,1:14.612,1:53.452
2022,M2018081,136,43,31,24,6.82,54.4,1:14.795,1:14.795,1:52.263
2022,M2018082,157,10,17,29,4.03,17.2,1:17.141,1:17.141,1:55.588
2022,M2018083,139,45,21,27,6.29,47.5,1:14.439,1:14.439,1:53.165
2022,M2018086,159,12,23,25,4.38,22,1:16.311,1:16.311,1:55.465
2022,M2018087,0,0,0,0,0,0,0:.,0:.,:.
2022,M2018088,205,32,26,39,5.08,28.3,1:14.184,1:14.184,1:53.130
2022,M2018089,102,1,13,16,3.73,13.7,1:16.840,1:16.840,1:57.074
2022,M2018091,189,29,33,25,5.02,32.8,1:14.418,1:14.418,1:54.442
2022,M2016114,124,50,29,16,7.23,63.7,1:13.618,1:13.618,2:01.461
2022,M2016039,66,5,6,9,3.98,16.7,1:15.262,1:15.262,2:03.350
2022,M2016040,18,1,2,1,3.5,16.7,1:17.232,1:17.232,1:54.163
2022,M2016041,16,0,3,1,2.94,18.8,1:19.017,1:19.017,1:55.694
2022,M2016055,116,9,12,20,4.04,18.1,1:15.041,1:15.041,1:55.544
2022,M2016056,3,0,0,0,1.67,0,1:22.291,1:22.291,2:00.799
2022,M2016098,144,46,36,25,6.97,56.9,1:15.325,1:15.325,1:55.648
2022,M2016099,97,5,14,14,4.06,19.6,1:16.418,1:16.418,1:58.406
2022,M2016100,3,0,0,1,3,0,1:21.194,1:21.194,1:58.470
2022,M2016101,58,3,2,8,3.4,8.6,1:17.509,1:17.509,2:00.228
2023,M2016131,137,17,9,26,4.18,19,1:15.893,1:15.893,1:54.541
2023,M2016091,19,0,3,1,3.32,15.8,1:19.472,1:19.472,1:57.388
2023,M2016093,157,12,32,22,4.7,28,1:16.603,1:16.603,2:00.513
2023,M2016094,11,0,0,1,3.09,0,1:18.162,1:18.162,1:56.642
2023,M2016095,17,0,1,3,3.24,5.9,1:18.744,1:18.744,1:55.833
2023,M2016096,9,0,0,1,3.11,0,1:18.836,1:18.836,1:55.656
2023,M2016097,122,61,27,12,7.93,72.1,1:15.194,1:15.194,1:55.025
2023,M2016098,144,46,36,25,6.97,56.9,1:15.325,1:15.325,1:55.648
2023,M2016099,97,5,14,14,4.06,19.6,1:16.418,1:16.418,1:58.406
2023,M2016100,3,0,0,1,3,0,1:21.194,1:21.194,1:58.470
2023,M2016101,58,3,2,8,3.4,8.6,1:17.509,1:17.509,2:00.228
2023,M2016102,195,29,34,37,5.1,32.3,1:14.985,1:14.985,1:59.400
2023,M2016105,14,0,2,3,3.29,14.3,1:16.354,1:16.354,1:57.636
2023,M2016106,215,42,51,38,5.82,43.3,1:15.336,1:15.336,1:55.544
2023,M2016126,212,48,32,38,5.66,37.7,1:14.923,1:14.923,2:00.414
2023,M2016127,215,25,36,40,4.8,28.4,1:15.957,1:15.957,2:00.607
2023,M2016128,196,18,25,26,4.17,21.9,1:17.083,1:17.083,2:00.137
2023,M2016156,214,26,36,36,4.72,29,1:16.085,1:16.085,1:58.186
2023,M2016157,193,54,35,33,6.12,46.1,1:15.317,1:15.317,1:55.666
2023,M2016159,206,25,31,29,4.64,27.2,1:15.683,1:15.683,2:00.749
2023,M2018004,132,44,25,19,6.68,52.3,1:13.611,1:13.611,1:52.984
2023,M2018006,171,10,34,27,4.43,25.7,1:16.327,1:16.327,1:54.967
2023,M2016081,176,12,23,35,4.39,19.9,1:16.782,1:16.782,1:58.229
2023,M2016083,7,0,0,2,3.14,0,1:19.204,1:19.204,1:57.521
2023,M2016084,187,67,38,28,6.82,56.1,1:14.647,1:14.647,1:59.245
2023,M2016085,27,3,2,5,3.74,18.5,1:17.295,1:17.295,1:56.030
2023,M2016086,11,1,0,1,2.82,9.1,1:19.625,1:19.625,1:54.318
2023,M2016087,63,4,9,6,3.79,20.6,1:15.315,1:15.315,2:03.084
2023,M2016088,206,22,28,32,4.45,24.3,1:14.925,1:14.925,1:57.165
2023,M2016089,191,25,35,41,5.15,31.4,1:14.722,1:14.722,1:58.174
2023,M2016143,184,18,24,23,4.25,22.8,1:16.361,1:16.361,2:03.785
2023,M2016144,207,51,41,38,6.09,44.4,1:14.614,1:14.614,1:56.214
2023,M2018067,203,22,35,32,4.71,28.1,1:15.519,1:15.519,1:53.845
2023,M2018068,188,33,39,33,5.51,38.3,1:15.439,1:15.439,1:53.760
2023,M2018069,141,12,14,21,3.91,18.4,1:16.174,1:16.174,1:55.404
2023,M2018076,205,32,44,38,5.53,37.1,1:14.612,1:14.612,1:53.452
2023,M2018081,136,43,31,24,6.82,54.4,1:14.795,1:14.795,1:52.263
2023,M2018083,139,45,21,27,6.29,47.5,1:14.439,1:14.439,1:53.165
2023,M2018086,159,12,23,25,4.38,22,1:16.311,1:16.311,1:55.465
2023,M2018088,205,32,26,39,5.08,28.3,1:14.184,1:14.184,1:53.130
2023,M2018089,102,1,13,16,3.73,13.7,1:16.840,1:16.840,1:57.074
2023,M2018154,175,29,36,36,5.53,37.1,1:15.073,1:15.073,1:53.770
2023,M2018155,145,33,25,24,5.72,40,1:14.903,1:14.903,1:55.560
2023,M2018158,179,39,33,33,5.77,40.2,1:14.755,1:14.755,1:53.489
2023,M2020001,130,30,30,21,6.17,46.2,1:12.367,1:12.367,:.
2023,M2020002,179,40,30,32,5.58,39.1,1:12.617,1:12.617,:.
2023,M2020003,128,12,22,20,4.48,26.6,1:13.717,1:13.717,:.
2023,M2020005,186,27,34,35,5.22,32.8,1:12.259,1:12.259,:.
2023,M2020007,166,38,25,25,5.38,38,1:12.540,1:12.540,:.
2023,M2020031,135,34,24,27,6.06,43,1:12.345,1:12.345,:.
2023,M2020033,163,28,32,18,5.16,36.8,1:12.550,1:12.550,:.
2023,M2020034,11,5,2,3,7.82,63.6,1:14.638,1:14.638,:.
2023,M2020035,168,19,26,27,4.71,26.8,1:13.306,1:13.306,:.
2023,M2020036,168,37,31,29,5.76,40.5,1:12.440,1:12.440,:.
2023,M2020049,162,16,31,25,4.6,29,1:13.035,1:13.035,:.
2023,M2020051,184,30,21,40,4.99,27.7,1:12.180,1:12.180,:.
2023,M2020052,183,27,33,35,5.2,32.8,1:13.086,1:13.086,:.
2023,M2020053,156,27,34,22,5.42,39.1,1:12.662,1:12.662,:.
2023,M2020054,160,18,27,25,4.74,28.1,1:12.781,1:12.781,:.
2023,M2020056,112,8,11,18,3.93,17,1:13.768,1:13.768,:.
2023,M2020059,178,23,34,26,4.89,32,1:12.520,1:12.520,:.
2023,M2020060,182,26,29,33,4.92,30.2,1:12.894,1:12.894,:.
2023,M2020061,182,40,25,31,5.38,35.7,1:11.991,1:11.991,:.
2023,M2020062,179,16,36,30,4.79,29.1,1:12.316,1:12.316,:.
2023,M2020064,168,29,39,26,5.67,40.5,1:12.704,1:12.704,:.
2023,M2020065,189,26,31,38,5.07,30.2,1:12.939,1:12.939,:.
2023,M2020066,151,27,28,21,5.28,36.4,1:12.693,1:12.693,:.
2023,M2020068,190,31,32,31,5.15,33.2,1:12.459,1:12.459,:.
2023,M2020070,186,29,29,32,5.05,31.2,1:13.186,1:13.186,:.
2023,M2020071,176,38,30,33,5.61,38.6,1:12.210,1:12.210,:.
2023,M2020096,172,26,18,21,4.5,25.6,1:13.101,1:13.101,:.
2023,M2020097,160,33,26,36,5.74,36.9,1:11.750,1:11.750,:.
2023,M2020008,75,13,13,13,5.32,34.7,1:13.565,1:13.565,:.
2023,M2020012,175,22,23,36,4.79,25.7,1:13.354,1:13.354,:.
2023,M2020014,166,36,27,28,5.55,38,1:12.824,1:12.824,:.
2023,M2020015,144,36,24,28,5.94,41.7,1:12.694,1:12.694,:.
2023,M2020016,133,17,16,21,4.46,24.8,1:12.510,1:12.510,:.
2023,M2020017,188,25,28,37,4.91,28.2,1:13.130,1:13.130,:.
2023,M2020018,179,36,30,29,5.39,36.9,1:12.148,1:12.148,:.
2023,M2020019,139,23,39,23,5.88,44.6,1:11.665,1:11.665,:.
2023,M2020020,129,34,26,20,6.12,46.5,1:12.510,1:12.510,:.
2023,M2020021,156,41,18,30,5.8,37.8,1:12.359,1:12.359,:.
2023,M2020024,169,33,39,24,5.69,42.6,1:12.354,1:12.354,:.
2023,M2020025,181,36,31,30,5.63,37,1:12.314,1:12.314,:.
2023,M2020026,165,34,35,27,5.65,41.8,1:12.302,1:12.302,:.
2023,M2020027,148,21,19,20,4.47,27,1:13.138,1:13.138,:.
2023,M2020028,190,37,36,31,5.52,38.4,1:12.469,1:12.469,:.
2023,M2020029,110,9,15,11,3.89,21.8,1:12.999,1:12.999,:.
2023,M2020030,149,35,26,27,5.92,40.9,1:11.989,1:11.989,:.
2023,M2016013,106,14,19,18,4.92,31.1,1:16.035,1:16.035,1:54.289
2023,M2016014,102,8,13,16,4.14,20.6,1:16.264,1:16.264,1:57.563
2023,M2016015,202,50,38,35,5.93,43.6,1:15.369,1:15.369,1:57.449
2023,M2016016,198,15,30,38,4.5,22.7,1:14.729,1:14.729,1:53.541
2023,M2016017,178,46,38,36,6.44,47.2,1:14.768,1:14.768,1:55.420
2023,M2016018,155,14,20,31,4.51,21.9,1:15.769,1:15.769,1:55.168
2023,M2016019,169,49,38,30,6.57,51.5,1:15.313,1:15.313,1:56.054
2023,M2016020,10,0,0,2,2.5,0,1:56.868,1:56.868,1:56.868
2023,M2016021,203,63,42,29,6.52,51.7,1:15.639,1:15.639,1:54.776
2023,M2016022,62,1,7,7,3.4,12.9,1:17.983,1:17.983,2:02.484
2023,M2016023,164,24,19,34,4.77,26.2,1:15.654,1:15.654,1:56.540
2023,M2016024,208,33,23,30,4.69,26.9,1:14.930,1:14.930,1:59.229
2023,M2016025,73,5,8,9,3.79,17.8,1:16.150,1:16.150,1:59.074
2023,M2016026,183,11,29,36,4.46,21.9,1:15.731,1:15.731,1:58.241
2023,M2016027,95,5,12,13,4.01,17.9,1:15.133,1:15.133,2:03.520
2023,M2016028,6,0,1,0,3.33,16.7,1:20.429,1:20.429,1:56.761
2023,M2016029,178,17,27,26,4.43,24.7,1:14.635,1:14.635,1:56.129
2023,M2016030,196,24,41,28,5.05,33.2,1:15.191,1:15.191,1:58.850
2023,M2016031,122,41,32,21,7.14,59.8,1:15.607,1:15.607,2:00.373
2023,M2016001,128,55,37,14,7.72,71.9,1:14.510,1:14.510,1:56.752
2023,M2016002,96,7,13,14,3.93,20.8,1:15.243,1:15.243,1:56.312
2023,M2016073,97,10,7,14,3.72,17.5,1:16.414,1:16.414,2:01.242
2023,M2016074,9,0,1,0,2.33,11.1,1:17.565,1:17.565,2:00.115
2023,M2016075,5,0,0,0,1.6,0,1:19.904,1:19.904,1:59.120
2023,M2016076,197,28,43,36,5.44,36,1:16.281,1:16.281,1:56.371
2023,M2016077,191,55,38,43,6.63,48.7,1:14.969,1:14.969,1:55.495
2023,M2016078,200,21,35,30,4.69,28,1:15.894,1:15.894,2:03.866
2023,M2016079,11,0,1,1,3,9.1,1:18.412,1:18.412,1:58.330
2023,M2016080,213,44,29,45,5.61,34.3,1:15.997,1:15.997,2:00.202
2023,M2016129,196,39,46,46,6.09,43.4,1:15.570,1:15.570,1:56.168
2023,M2018008,183,24,31,31,5.03,30.1,1:14.771,1:14.771,1:55.178
2023,M2018009,176,32,29,35,5.41,34.7,1:15.519,1:15.519,1:53.769
2023,M2018082,157,10,17,29,4.03,17.2,1:17.141,1:17.141,1:55.588
2023,M2018091,189,29,33,25,5.02,32.8,1:14.418,1:14.418,1:54.442
2023,M2018092,149,8,14,29,3.96,14.8,1:16.049,1:16.049,1:54.699
2023,M2018093,165,17,21,27,4.49,23,1:15.227,1:15.227,1:55.152
2023,M2018094,156,42,22,25,5.88,41,1:14.142,1:14.142,1:53.399
2023,M2018104,194,27,31,35,4.99,29.9,1:15.107,1:15.107,1:55.289
2023,M2018105,178,17,25,27,4.53,23.6,1:15.373,1:15.373,1:54.529
2023,M2018106,179,14,21,35,4.31,19.6,1:15.166,1:15.166,1:54.995
2023,M2018115,185,25,28,31,4.77,28.6,1:16.034,1:16.034,1:53.779
2023,M2018117,146,8,22,16,3.9,20.5,1:15.601,1:15.601,1:54.940
2023,M2018120,125,60,33,15,8.2,74.4,1:13.953,1:13.953,1:52.415
2023,M2018121,174,22,29,22,4.55,29.3,1:15.397,1:15.397,1:54.644
2023,M2018122,123,33,23,20,6.34,45.5,1:14.153,1:14.153,1:51.023
2023,M2016155,207,46,42,40,6,42.5,1:15.350,1:15.350,1:59.376
2023,M2018003,166,15,19,23,4.12,20.5,1:15.679,1:15.679,1:54.204
2023,M2016053,208,20,41,31,4.81,29.3,1:16.198,1:16.198,2:01.498
2023,M2016054,151,41,27,28,6.16,45,1:15.840,1:15.840,1:54.400
2023,M2016055,116,9,12,20,4.04,18.1,1:15.041,1:15.041,1:55.544
2023,M2016056,3,0,0,0,1.67,0,1:22.291,1:22.291,2:00.799
2023,M2016057,210,34,55,42,5.78,42.4,1:14.410,1:14.410,1:57.515
2023,M2016058,154,16,18,19,4.16,22.1,1:14.640,1:14.640,1:57.656
2023,M2016059,5,0,0,0,1.2,0,2:00.709,2:00.709,2:00.709
2023,M2016060,148,11,20,22,4.32,20.9,1:15.613,1:15.613,1:59.842
2023,M2016061,194,32,38,36,5.46,36.1,1:15.411,1:15.411,1:55.444
2023,M2016062,74,3,12,9,3.97,20.3,1:17.344,1:17.344,1:56.884
2023,M2016063,10,0,1,0,2.5,10,1:20.250,1:20.250,1:58.424
2023,M2016064,200,23,33,34,4.75,28,1:15.721,1:15.721,1:58.490
