RACE_YEAR,TME_VALUE,DAY_ORD_VALUE,RACE_NO,N1R_PLAYER_NM,N2R_PLAYER_NM,N3R_PLAYER_NM,DANSEONG_VALUE,YNGSEONG_ONE_VALUE,YNGSEONG_TWO_VALUE,SSANGSEONG_VALUE,BOKSEONG_VALUE,SAMBOKSEONG_VALUE,SAMSSANGSEONG_DVDN_RT,SSANBOKSEONG_DVDN_RT
2017,42,1,6,①박준현,⑤김도휘,③김민길,①3.6,①1.3,⑤1.7,①-⑤15,①-⑤8.7,①-③-⑤18.1,,
2017,42,1,7,①최재원,②손동민,③민영건,①4.1,①1.7,②2.1,①-②11,①-②5.7,①-②-③4.9,,
2017,42,1,8,①김태규,②지용민,③구현구,①1.8,①1.7,②2.2,①-②4.8,①-②3,①-②-③5.8,,
2017,42,1,9,②이태희,⑥홍기철,⑤김세원,②1.3,②1.2,⑥40.1,②-⑥99.5,②-⑥75.8,②-⑤-⑥58.4,,
2017,42,1,10,⑥김응선,④김정구,①이진우,⑥8.4,⑥2.3,④1.3,⑥-④15.8,④-⑥6.1,①-④-⑥2.2,,
2017,42,1,11,⑤주은석,⑥길현태,③강지환,⑤2.2,⑤1.7,⑥3.3,⑤-⑥11.7,⑤-⑥11.6,③-⑤-⑥7.5,,
2017,42,1,12,①유석현,④황만주,⑥안지민,①1.3,①1.3,④2.3,①-④3.4,①-④2.4,①-④-⑥4.6,,
2017,42,1,13,①박정아,②우진수,③어선규,①1.5,①1,②13.1,①-②18,①-②15,①-②-③10.4,,
2017,42,1,14,③박민수,⑥이재학,④정용진,③5.7,③1.7,⑥2.1,③-⑥10.3,③-⑥4.1,③-④-⑥16.4,,
2017,42,1,15,⑤박원규,①김도휘,⑥서화모,⑤2.6,⑤1.3,①1.6,⑤-①4.3,①-⑤1.8,①-⑤-⑥2.3,,
2017,42,1,16,①심상철,⑥손동민,②윤영근,①2.1,①1.9,⑥1,①-⑥3.2,①-⑥1.7,①-②-⑥2.5,,
2017,42,2,1,②김태규,④정인교,⑤조현귀,②1.4,②1.1,④1.1,②-④1.9,②-④1.4,②-④-⑤7.7,,
2017,42,2,2,①구현구,④길현태,⑤장수영,①2.4,①1.3,④6.8,①-④23.9,①-④18,①-④-⑤6.6,,
2017,42,2,3,③김응선,②강지환,⑤이응석,③1.2,③1.1,②2.1,③-②5,②-③3.2,②-③-⑤9.3,,
2017,42,2,4,③정훈민,②김도환,④김국흠,③11.8,③2.3,②2.6,③-②22.8,②-③8.3,②-③-④8.6,,
2017,42,2,5,②주은석,③이진우,⑤심상철,②1.3,②1,③3.2,②-③6.6,②-③6.9,②-③-⑤5.7,,
2017,42,2,6,②안지민,④이태희,①박영수,②1.6,②1,④1.1,②-④1.9,②-④1.2,①-②-④2.2,,
2017,42,2,7,③박정아,①서화모,④손동민,③1.7,③1,①2,③-①2.8,①-③1.4,①-③-④2.5,,
2017,42,2,8,①정인교,⑥지용민,③김종희,①1.2,①1,⑥2.5,①-⑥7,①-⑥5.3,①-③-⑥3.7,,
2017,42,2,9,②길현태,④김도휘,①한  운,②4.3,②2.4,④1.4,②-④11.1,②-④4.9,①-②-④2.8,,
2017,42,2,10,③박원규,①이응석,②김종민,③3.4,③1,①1.8,③-①8.5,①-③4.3,①-②-③1.6,,
2017,42,2,11,③이재학,①장수영,④김응선,③3.2,③1.1,①2.1,③-①7.6,①-③2.9,①-③-④2.3,,
2017,42,2,12,③유석현,②김현덕,①권일혁,③1.6,③1,②2.7,③-②3.7,②-③2.4,①-②-③3.5,,
2017,42,2,13,①김정구,②심상철,⑤김태규,①1.9,①1,②1.6,①-②2.3,①-②1.5,①-②-⑤2.1,,
2017,42,2,14,②김인혜,①윤동오,③김종목,②8,②3.4,①1.9,②-①25.1,①-②6.8,①-②-③20.6,,
2017,42,2,15,④박정아,⑥이태희,①김계영,④1.3,④1.3,⑥4,④-⑥4.3,④-⑥4.2,①-④-⑥2.9,,
2017,42,2,16,②박준현,①어선규,⑥지용민,②5.8,②1.8,①1.6,②-①7.8,①-②2.5,①-②-⑥1.8,,
2017,43,1,1,②이응석,⑥원용관,③박준호,②1.1,②1,⑥6.4,②-⑥7.3,②-⑥7.8,②-③-⑥11,,
2017,43,1,2,①이휘동,⑤김영민,⑥신현경,①1.9,①2.4,⑤1,①-⑤2.8,①-⑤1.4,①-⑤-⑥7.4,,
2017,43,1,3,④심상철,⑥이주영,③박원규,④1.2,④1,⑥3.3,④-⑥3.1,④-⑥2.7,③-④-⑥2.2,,
2017,43,1,4,②김도휘,①배혜민,⑤황이태,②1.8,②1.4,①1.7,②-①5.5,①-②3.2,①-②-⑤5.1,,
2017,43,1,5,②이동준,④김동민,⑥김지현,②2.4,②1.1,④1.3,②-④3.7,②-④1.5,②-④-⑥5.5,,
2017,43,1,6,⑥김응선,①정장훈,⑤김재윤,⑥2.9,⑥1.6,①3.5,⑥-①28.4,①-⑥19.3,①-⑤-⑥39,,
2017,43,1,7,②박정아,①조규태,③김지훈,②1.2,②1,①2.4,②-①3,①-②2.2,①-②-③1.6,,
2017,43,1,8,②김태용,④곽현성,③김강현,②5.1,②3.4,④1.4,②-④20,②-④8,②-③-④6.9,,
2017,43,1,9,⑤안지민,③박설희,①이경섭,⑤1.4,⑤1.3,③2.3,⑤-③5.2,③-⑤4.3,①-③-⑤4.4,,
2017,43,1,10,②민영건,⑥박원규,①권혁민,②1.6,②1.5,⑥3.9,②-⑥12.8,②-⑥10.3,①-②-⑥11.8,,
2017,43,1,11,③심상철,④반혜진,⑤이휘동,③1,③1,④3.6,③-④2,③-④1.9,③-④-⑤3.3,,
2017,43,1,12,③이주영,②신현경,⑥이응석,③1.4,③1.1,②4.1,③-②7.7,②-③5.8,②-③-⑥3.1,,
2017,43,1,13,①송효석,⑥김동민,⑤김은지,①1.9,①1.7,⑥2.4,①-⑥6.5,①-⑥4,①-⑤-⑥4.7,,
2017,43,1,14,②김창규,⑤박정아,④한종석,②2.2,②1.5,⑤1,②-⑤2.8,②-⑤1.4,②-④-⑤3.9,,
2017,43,1,15,④김희용,⑤이동준,⑥나병창,④2.3,④2.2,⑤1.2,④-⑤4.7,④-⑤3.1,④-⑤-⑥12.7,,
2017,43,1,16,①김응선,④한성근,⑥김현철,①1,①1,④1.6,①-④1.8,①-④1.9,①-④-⑥5.3,,
2017,43,2,1,④김도휘,⑥반혜진,⑤한성근,④6.6,④1.6,⑥32.1,④-⑥119.5,④-⑥84.6,④-⑤-⑥142.2,,
2017,43,2,2,③이경섭,①이지은,⑥김재윤,③1.4,③1.2,①3.3,③-①8.5,①-③6.1,①-③-⑥5.5,,
2017,43,2,3,②이종인,①이미나,④김선필,②1.3,②1.2,①2.3,②-①4.7,①-②4,①-②-④23.3,,
2017,43,2,4,②김지현,④한  진,⑤박상현,②3.7,②1.3,④12.3,②-④66.9,②-④58.3,②-④-⑤25.1,,
2017,43,2,5,①김희용,②박설희,⑤강영길,①1.5,①1,②1.4,①-②1.7,①-②1.3,①-②-⑤4.5,,
2017,43,2,6,③민영건,④신현경,⑥이창규,③1.3,③1,④2.6,③-④3.5,③-④2.9,③-④-⑥4.5,,
2017,43,2,7,①김민천,②원용관,⑥박정아,①1.7,①1,②3.6,①-②7.5,①-②6,①-②-⑥3,,
2017,43,2,8,②안지민,④이응석,⑤김응선,②1.3,②1,④1.5,②-④2.9,②-④2.3,②-④-⑤2.5,,
2017,43,2,9,③최광성,⑥김강현,④김창규,③2.9,③1.7,⑥3.2,③-⑥19,③-⑥16.4,③-④-⑥6.4,,
2017,43,2,10,②김재윤,⑤김민준,③이동준,②3.7,②2.2,⑤4.2,②-⑤35.6,②-⑤23.9,②-③-⑤21.3,,
2017,43,2,11,③김도휘,④김지훈,②한종석,③2.7,③1.2,④1.6,③-④6.8,③-④3.6,②-③-④4.4,,
2017,43,2,12,①이주영,④이용세,⑤나병창,①1,①1.1,④5,①-④4.4,①-④4.4,①-④-⑤7.2,,
2017,43,2,13,①박원규,③김은지,⑥조규태,①1.7,①1,③1.7,①-③3.5,①-③2.4,①-③-⑥4,,
2017,43,2,14,②이지수,③황이태,⑤여현창,②1.2,②1,③1.6,②-③1.8,②-③1.3,②-③-⑤3.4,,
2017,43,2,15,⑥안지민,④박정아,①김강현,⑥3.1,⑥1.3,④1.1,⑥-④5.2,④-⑥1.6,①-④-⑥2.2,,
2017,43,2,16,①곽현성,⑤민영건,⑥송효석,①1.1,①1.5,⑤1,①-⑤1.7,①-⑤1.5,①-⑤-⑥1.7,,
2017,45,1,1,③문안나,⑥손지영,②김세원,③1,③1,⑥1.9,③-⑥2.5,③-⑥2.3,③-⑥-②1.8,③-⑥-②4.4,
2017,45,1,2,⑥민영건,②권일혁,⑤손근성,⑥1.5,⑥1,②1.8,⑥-②3.2,⑥-②2.6,⑥-②-⑤7.2,⑥-②-⑤12.8,
2017,45,1,3,①이태희,②심상철,⑥김정구,①4.6,①1,②1,①-②5,①-②1.4,①-②-⑥4.3,①-②-⑥24.5,
2017,45,1,4,①박민수,③이용세,②어선규,①2.1,①1.2,③1.1,①-③3.2,①-③1.6,①-③-②1.9,①-③-②6.5,
2017,45,1,5,④기광서,①우진수,⑤서  휘,④4.8,④1.8,①2,④-①30.5,④-①13.8,④-①-⑤13.5,④-①-⑤119.8,
2017,45,1,6,③정인교,②한종석,①박원규,③16.1,③2.6,②1,③-②28,③-②2.8,③-②-①2.9,③-②-①82.9,
2017,45,1,7,①손제민,⑤김선웅,④김기한,①1.1,①1,⑤5.5,①-⑤7.6,①-⑤6.5,①-⑤-④15.3,①-⑤-④47.9,
2017,45,1,8,①주은석,③김효년,⑥최재원,①1.3,①1,③2.9,①-③2.6,①-③1.8,①-③-⑥2.4,①-③-⑥5.4,
2017,45,1,9,③김종민,④박정아,⑤김현덕,③5,③1.6,④1.2,③-④5.6,③-④2.3,③-④-⑤5.9,③-④-⑤16.4,
2017,45,1,10,③이진우,①조성인,⑥문주엽,③2.6,③1.6,①1.4,③-①5.5,③-①3,③-①-⑥25.5,③-①-⑥75,
2017,45,1,11,⑤홍기철,②구현구,⑥박진서,⑤14.5,⑤2.3,②1.1,⑤-②30.5,⑤-②10.3,⑤-②-⑥145.1,⑤-②-⑥849.3,
2017,45,1,12,②손근성,⑤이태희,③박준현,②3.1,②1.3,⑤2.1,②-⑤10.4,②-⑤4.9,②-⑤-③2.6,②-⑤-③24.5,
2017,45,1,13,⑥문안나,⑤심상철,①김종희,⑥6.3,⑥2.5,⑤1.2,⑥-⑤12.8,⑥-⑤1.8,⑥-⑤-①2.7,⑥-⑤-①41.5,
2017,45,1,14,④박민수,①길현태,③윤동오,④2.4,④1.2,①1.5,④-①4.6,④-①2.1,④-①-③3.1,④-①-③13.9,
2017,45,1,15,③김은지,④서화모,⑤한종석,③1.3,③1,④2.5,③-④5.6,③-④4.9,③-④-⑤2.4,③-④-⑤9.7,
2017,45,1,16,④이용세,③조현귀,⑤신동길,④2.2,④1,③2.1,④-③3.2,④-③1.7,④-③-⑤2.9,④-③-⑤7.6,
2017,45,2,1,⑤손제민,①한  운,④장수영,⑤1.6,⑤1,①1.5,⑤-①2.6,⑤-①1.6,⑤-①-④1.5,⑤-①-④4.9,
2017,45,2,2,⑥정인교,④김효년,⑤문주엽,⑥4.8,⑥1.7,④1,⑥-④6.4,⑥-④1.7,⑥-④-⑤5,⑥-④-⑤28.5,
2017,45,2,3,③어선규,⑤주은석,②김현덕,③4.2,③1.2,⑤1.2,③-⑤5.9,③-⑤1.6,③-⑤-②3,③-⑤-②16.3,
2017,45,2,4,①김명진,②김은지,④강지환,①5.4,①2.3,②1,①-②10.3,①-②3,①-②-④8.8,①-②-④46,
2017,45,2,5,①이진우,②조현귀,⑥김승택,①1.2,①1.2,②1.1,①-②1.7,①-②1.4,①-②-⑥9.8,①-②-⑥18.4,
2017,45,2,6,①이재학,③김인혜,④구현구,①1.8,①1,③3.2,①-③4.9,①-③2.7,①-③-④2.5,①-③-④8,
2017,45,2,7,②이용세,③이태희,⑥박정아,②1.7,②1.6,③1.5,②-③7,②-③4.8,②-③-⑥7.9,②-③-⑥17.5,
2017,45,2,8,①한종석,②김종목,③정경호,①1.3,①1.1,②1.9,①-②2.4,①-②2.2,①-②-③7.5,①-②-③14,
2017,45,2,9,③손제민,⑥박민수,①박설희,③2.1,③1.3,⑥2.4,③-⑥6.3,③-⑥3.8,③-⑥-①9.7,③-⑥-①27.9,
2017,45,2,10,②김효년,③오세준,④신동길,②1.6,②1.4,③11.8,②-③19.9,②-③18.6,②-③-④8.9,②-③-④50.6,
2017,45,2,11,③김정구,②민영건,④김현덕,③16,③2.5,②1,③-②25.5,③-②2.5,③-②-④3.4,③-②-④77.2,
2017,45,2,12,①심상철,⑤이상문,②문주엽,①1.2,①1,⑤28.3,①-⑤28.1,①-⑤19.1,①-⑤-②27,①-⑤-②191.3,
2017,45,2,13,⑤윤영일,②황만주,①박진서,⑤15.1,⑤2.5,②2.5,⑤-②78.2,⑤-②30.6,⑤-②-①26.6,⑤-②-①418.7,
2017,45,2,14,①박정아,⑤박원규,③박석문,①1,①1,⑤3.1,①-⑤2.7,①-⑤2.4,①-⑤-③11,①-⑤-③19.5,
2017,45,2,15,④김인혜,①김종민,⑥이진우,④1.9,④1.1,①1.2,④-①3.3,④-①1.7,④-①-⑥2,④-①-⑥6.5,
2017,45,2,16,③홍기철,⑥이태희,②강지환,③1.9,③2,⑥1.4,③-⑥3.6,③-⑥2.7,③-⑥-②6.7,③-⑥-②20.1,
2017,46,1,1,④김응선,⑤최광성,⑥한종석,④1.1,④1,⑤3,④-⑤1.7,④-⑤1.4,④-⑤-⑥3,④-⑤-⑥4.8,
2017,46,1,2,①문안나,④안지민,⑤김선웅,①1.4,①1.2,④1,①-④1.5,①-④1.3,①-④-⑤2.8,①-④-⑤4.6,
2017,46,1,3,③김희용,⑤유석현,⑥권혁민,③2.6,③1.4,⑤1,③-⑤6,③-⑤2.7,③-⑤-⑥5.6,③-⑤-⑥19.1,
2017,46,1,4,③김효년,①송효석,④이휘동,③11.3,③2.9,①1.7,③-①32.6,③-①7.5,③-①-④3.8,③-①-④76.5,
2017,46,1,5,②김태용,⑥김동경,④장영태,②6.1,②1.8,⑥2.5,②-⑥25.6,②-⑥13.6,②-⑥-④23.6,②-⑥-④180.1,
2017,46,1,6,①이주영,④김완석,⑥길현태,①2.4,①2,④5.2,①-④23.2,①-④13.5,①-④-⑥8.7,①-④-⑥54.8,
2017,46,1,7,⑥최영재,④손동민,②김세원,⑥3.1,⑥1.7,④1.9,⑥-④10.2,⑥-④3.5,⑥-④-②3.4,⑥-④-②19.3,
2017,46,1,8,①반혜진,②김지현,③서종원,①1.3,①1.8,②1.1,①-②2.9,①-②1.7,①-②-③4.6,①-②-③11.4,
2017,46,1,9,②배혜민,③안지민,④한종석,②1.5,②1,③1.5,②-③2,②-③1.4,②-③-④2.5,②-③-④4.5,
2017,46,1,10,②유석현,①윤동오,③김응선,②1.9,②1,①3.3,②-①11.5,②-①9,②-①-③7.8,②-①-③36.8,
2017,46,1,11,②한성근,③김인혜,④박석문,②1.3,②1.3,③1.1,②-③1.8,②-③1.3,②-③-④2.3,②-③-④3.6,
2017,46,1,12,①김계영,⑤김민천,②심상철,①2.6,①1.7,⑤2.8,①-⑤9.6,①-⑤5.9,①-⑤-②1.9,①-⑤-②19.2,
2017,46,1,13,②최광성,④황이태,①구본수,②1.2,②1,④5.4,②-④5.1,②-④5.2,②-④-①12.3,②-④-①31.7,
2017,46,1,14,①정용진,②곽현성,③김완석,①2,①1,②1.9,①-②2.9,①-②1.6,①-②-③3.6,①-②-③9,
2017,46,1,15,①길현태,③김종목,②고정환,①1.4,①1.1,③1.9,①-③2.1,①-③1.9,①-③-②10.4,①-③-②20.2,
2017,46,1,16,⑥배혜민,④김효년,⑤이재학,⑥1.1,⑥1,④2.5,⑥-④2.1,⑥-④1.7,⑥-④-⑤2.7,⑥-④-⑤4.1,
2017,46,2,1,④김민천,①이진우,②김효년,④5.9,④2,①1.9,④-①19.8,④-①7.8,④-①-②3,④-①-②58.5,
2017,46,2,2,③송효석,④최광성,⑥이지은,③1.5,③1,④1.2,③-④2,③-④1.5,③-④-⑥4.2,③-④-⑥5.4,
2017,46,2,3,①김응선,②김태규,⑤박원규,①1.1,①1.1,②1,①-②1.6,①-②1.3,①-②-⑤6.5,①-②-⑤13,
2017,46,2,4,⑤이휘동,①황이태,②구본수,⑤2,⑤1.1,①1.7,⑤-①3.5,⑤-①1.5,⑤-①-②2.9,⑤-①-②8.8,
2017,46,2,5,②양원준,③배혜민,④고정환,②2.4,②1.2,③1.2,②-③5.2,②-③2,②-③-④11.5,②-③-④46.1,
2017,46,2,6,①김지현,③김대선,④이창규,①1.4,①1,③1.7,①-③2.8,①-③2.2,①-③-④3,①-③-④6,
2017,46,2,7,①곽현성,④김희용,③심상철,①2.2,①1,④3.8,①-④7.6,①-④5.3,①-④-③2.4,①-④-③15,
2017,46,2,8,③길현태,②안지민,①권혁민,③2.3,③1,②1.2,③-②3.9,③-②1.4,③-②-①5.3,③-②-①18.3,
2017,46,2,9,①한종석,⑤기광서,④김신오,①2.2,①1.3,⑤6.3,①-⑤24,①-⑤18.6,①-⑤-④44.4,①-⑤-④258,
2017,46,2,10,③유석현,①김종목,②박원규,③1.3,③1,①2.3,③-①3.3,③-①1.8,③-①-②5,③-①-②12.3,
2017,46,2,11,①서  휘,③반혜진,②김선웅,①3.7,①1.5,③1.9,①-③12.5,①-③7.2,①-③-②2.7,①-③-②34.8,
2017,46,2,12,③김민천,①박준호,⑤김완석,③1.9,③1.2,①2.3,③-①4.9,③-①2.8,③-①-⑤9.3,③-①-⑤22,
2017,46,2,13,③최광성,④이재학,⑤황만주,③1.4,③1.1,④2.3,③-④3.3,③-④3.1,③-④-⑤11.5,③-④-⑤16.8,
2017,46,2,14,②문안나,③이주영,④심상철,②1.2,②1,③2,②-③1.5,②-③1.4,②-③-④1.3,②-③-④1.8,
2017,46,2,15,③이휘동,④조현귀,⑥장영태,③2.9,③1.8,④4.7,③-④30.1,③-④33.3,③-④-⑥117.3,③-④-⑥260.8,
2017,46,2,16,②김인혜,③윤영일,①최영재,②2,②1.3,③7.9,②-③13.3,②-③10.4,②-③-①2.1,②-③-①36,
2017,47,1,1,②손지영,③박설희,④오세준,②1.1,②1.1,③4.6,②-③4.4,②-③4,②-③-④3,②-③-④8.9,
2017,47,1,2,②심상철,④한종석,⑥김현철,②1.2,②1,④1.3,②-④1.8,②-④1.5,②-④-⑥2.2,②-④-⑥4,
2017,47,1,3,⑥이용세,①김민천,②서화모,⑥4.8,⑥1.7,①1.2,⑥-①10,⑥-①3,⑥-①-②5.8,⑥-①-②45.5,
2017,47,1,4,②박정아,④한성근,⑥주은석,②1.4,②1.1,④2.1,②-④3.3,②-④2.8,②-④-⑥4,②-④-⑥7.2,
2017,47,1,5,③김응선,⑤나병창,④장수영,③3.5,③1.6,⑤1.2,③-⑤7.8,③-⑤3.7,③-⑤-④5.3,③-⑤-④22.3,
2017,47,1,6,④김종민,②안지민,①김현덕,④1.5,④1,②2,④-②2.1,④-②1.5,④-②-①1.7,④-②-①3.9,
2017,47,1,7,②유석현,④곽현성,①김민길,②1.4,②1.1,④1.9,②-④2.7,②-④2.2,②-④-①6.9,②-④-①14.3,
2017,47,1,8,③민영건,②반혜진,⑥권명호,③1.3,③1,②7.5,③-②22,③-②18.2,③-②-⑥66.8,③-②-⑥176.1,
2017,47,1,9,③김효년,⑤이경섭,④김세원,③1.5,③1.1,⑤2.4,③-⑤3.9,③-⑤3.7,③-⑤-④6.9,③-⑤-④16.2,
2017,47,1,10,①손근성,②김민준,⑤손동민,①2.1,①1.5,②1.4,①-②3.5,①-②2.3,①-②-⑤6.4,①-②-⑤14.4,
2017,47,1,11,③한  진,②이재학,⑤이진우,③2.8,③1.2,②1.7,③-②7,③-②2.3,③-②-⑤11.8,③-②-⑤47.4,
2017,47,1,12,⑥최광성,③나병창,⑤정경호,⑥2.8,⑥1.5,③1.1,⑥-③4.9,⑥-③1.6,⑥-③-⑤4.2,⑥-③-⑤16.9,
2017,47,1,13,②김응선,①심상철,⑥배혜민,②9.7,②1.7,①1.2,②-①15,②-①1.8,②-①-⑥9.7,②-①-⑥95.6,
2017,47,1,14,①박정아,③김종민,④이창규,①2.6,①1.1,③1,①-③2.3,①-③1.1,①-③-④1.8,①-③-④4.6,
2017,47,1,15,②김효년,⑥이용세,①안지민,②2.7,②1,⑥2.5,②-⑥9.7,②-⑥7,②-⑥-①2.5,②-⑥-①20.5,
2017,47,1,16,①유석현,③장수영,④오세준,①1.6,①1.1,③4.8,①-③8.6,①-③6.1,①-③-④27.9,①-③-④59.6,
2017,47,2,1,①민영건,③김민천,⑥한성근,①1.3,①1,③1.5,①-③1.9,①-③1.5,①-③-⑥2.4,①-③-⑥3.6,
2017,47,2,2,④최광성,⑤박설희,①김인혜,④1,④1,⑤8.8,④-⑤4.5,④-⑤4.5,④-⑤-①10.2,④-⑤-①21.4,
2017,47,2,3,③곽현성,⑥손근성,④반혜진,③1.6,③1.7,⑥3.1,③-⑥7.9,③-⑥7,③-⑥-④14,③-⑥-④31.1,
2017,47,2,4,①김세원,⑤이미나,③오세준,①1.9,①3.4,⑤5.2,①-⑤16,①-⑤13.7,①-⑤-③10.6,①-⑤-③68.2,
2017,47,2,5,②장수영,①김종목,⑤한  진,②1.7,②1,①1.7,②-①4.4,②-①1.9,②-①-⑤2.6,②-①-⑤8.4,
2017,47,2,6,⑥나병창,⑤손지영,③이진우,⑥10,⑥2.1,⑤1.3,⑥-⑤21.4,⑥-⑤4.4,⑥-⑤-③10.6,⑥-⑤-③100.1,
2017,47,2,7,①김태규,②한종석,③손동민,①1.7,①1.4,②1.2,①-②2.8,①-②1.8,①-②-③2.2,①-②-③4.9,
2017,47,2,8,②이지수,⑤이용세,③김종희,②3.1,②2,⑤1,②-⑤4.5,②-⑤1.8,②-⑤-③2.8,②-⑤-③10.7,
2017,47,2,9,④손제민,①김정구,③김강현,④7.5,④2.7,①1.6,④-①26.2,④-①9.5,④-①-③3.3,④-①-③65.2,
2017,47,2,10,②이태희,①배혜민,⑤여현창,②2.2,②1.2,①1.4,②-①3.7,②-①1.5,②-①-⑤2.6,②-①-⑤9.4,
2017,47,2,11,②주은석,③김지현,①우진수,②1.2,②1.2,③1.7,②-③3.2,②-③2.4,②-③-①2.6,②-③-①7.2,
2017,47,2,12,①한  진,②이경섭,④안지민,①2,①1.3,②1.3,①-②4.5,①-②2.8,①-②-④2.4,①-②-④7.9,
2017,47,2,13,③나병창,②한성근,①손근성,③2.6,③1.2,②2.4,③-②8.1,③-②4.1,③-②-①2,③-②-①18.5,
2017,47,2,14,①손지영,②김민준,③박설희,①1.2,①1,②1.6,①-②2.7,①-②2.2,①-②-③7.7,①-②-③11.7,
2017,47,2,15,④김응선,⑥심상철,①유석현,④40,④8,⑥5.3,④-⑥272.3,④-⑥84.7,④-⑥-①59.6,④-⑥-①2459.8,
2017,47,2,16,④곽현성,②최광성,⑤손동민,④18.5,④3,②1.1,④-②25.7,④-②5.2,④-②-⑤18.3,④-②-⑤222.6,
2017,48,1,1,②최재원,⑥손지영,③박정아,②2,②1,⑥2.5,②-⑥6.9,②-⑥4.5,②-⑥-③4.3,②-⑥-③15.2,
2017,48,1,2,②박설희,③박준현,⑤강지환,②1,②1,③5.8,②-③7.9,②-③7.4,②-③-⑤4.9,②-③-⑤15.3,
2017,48,1,3,②김영민,④김정구,③구본선,②7.1,②3.4,④2.2,②-④30,②-④18.2,②-④-③11.7,②-④-③207,
2017,48,1,4,①장수영,④나병창,③문주엽,①3.1,①1.7,④4.1,①-④18.1,①-④12.8,①-④-③11,①-④-③69.4,
2017,48,1,5,①김대선,③김현철,④정인교,①1.5,①1.4,③1.8,①-③3.8,①-③1.9,①-③-④3.2,①-③-④7.7,
2017,48,1,6,④이지수,②민영건,③김민준,④4.7,④2.3,②3.3,④-②22.6,④-②10.9,④-②-③8.6,④-②-③94.6,
2017,48,1,7,②이태희,③송효석,⑤이경섭,②1,②1,③1.5,②-③1.4,②-③1.3,②-③-⑤1.5,②-③-⑤2.1,
2017,48,1,8,④최재원,②김명진,③문안나,④4.2,④1.1,②9.9,④-②34.2,④-②25.2,④-②-③31.1,④-②-③141.9,
2017,48,1,9,④박준현,②김민천,⑤사재준,④21.4,④4.8,②1.6,④-②57.1,④-②17.1,④-②-⑤10.3,④-②-⑤180.4,
2017,48,1,10,②손근성,③윤영근,⑤박정아,②1.2,②1,③3.8,②-③6.9,②-③6,②-③-⑤5,②-③-⑤12.3,
2017,48,1,11,④박설희,⑤장수영,⑥경상수,④1.1,④1.2,⑤1.7,④-⑤2.4,④-⑤2.2,④-⑤-⑥3.7,④-⑤-⑥6.4,
2017,48,1,12,①구현구,③나병창,②정주현,①5.8,①2.1,③1.8,①-③17.1,①-③7.8,①-③-②10,①-③-②77.3,
2017,48,1,13,②한  진,④김현철,①최진혁,②4.7,②1.5,④1.4,②-④7.1,②-④2.8,②-④-①5.9,②-④-①31,
2017,48,1,14,④박원규,②이경섭,⑤민영건,④2.4,④1.9,②1.4,④-②6.3,④-②3.4,④-②-⑤3.1,④-②-⑤10.7,
2017,48,1,15,①안지민,③이창규,⑤이태희,①1.5,①1,③7.8,①-③12.8,①-③10.5,①-③-⑤5.6,①-③-⑤26.7,
2017,48,1,16,①이용세,③이동준,②김완석,①3.8,①1.9,③11.1,①-③48.3,①-③37.5,①-③-②9.3,①-③-②145.5,
2017,48,2,1,①김현철,③이경섭,④문주엽,①1.2,①1.1,③2.8,①-③3.1,①-③3,①-③-④3.4,①-③-④8,
2017,48,2,2,④이동준,⑤송효석,②박준현,④8.8,④2.3,⑤3,④-⑤19.5,④-⑤11.8,④-⑤-②3.7,④-⑤-②48.9,
2017,48,2,3,②박민수,③손지영,④원용관,②2.3,②1.8,③1.1,②-③4.9,②-③1.9,②-③-④3,②-③-④9.3,
2017,48,2,4,③강지환,⑤김기한,②권혁민,③1.3,③1,⑤2.6,③-⑤3.8,③-⑤3.1,③-⑤-②7.9,③-⑤-②26.1,
2017,48,2,5,②사재준,①한  진,⑤이지수,②2.2,②1.7,①2.4,②-①9.1,②-①4.9,②-①-⑤5.3,②-①-⑤21,
2017,48,2,6,④구본수,①박상현,③김강현,④1.7,④1.3,①1.6,④-①5,④-①2.4,④-①-③3.9,④-①-③12.1,
2017,48,2,7,③민영건,⑥김완석,②나병창,③2.8,③1.4,⑥2.5,③-⑥4.6,③-⑥2.4,③-⑥-②2.9,③-⑥-②11.5,
2017,48,2,8,③안지민,②유석현,④김대선,③1.7,③1.1,②2.9,③-②7.6,③-②4.6,③-②-④5.4,③-②-④18.7,
2017,48,2,9,①정인교,②이창규,③장수영,①1.3,①1.2,②1.2,①-②2.2,①-②1.9,①-②-③1.7,①-②-③3.2,
2017,48,2,10,①오세준,③김도휘,②경상수,①1.4,①1.2,③1.5,①-③3.2,①-③2.5,①-③-②2.5,①-③-②6.5,
2017,48,2,11,①강지환,③박원규,④이태희,①3.3,①1.5,③1.7,①-③10.9,①-③6.4,①-③-④5.1,①-③-④19.6,
2017,48,2,12,②권일혁,④구본선,①정장훈,②1.8,②1.5,④1.5,②-④3.9,②-④2.3,②-④-①8.4,②-④-①29.1,
2017,48,2,13,④김기한,③이지수,②구본수,④17.3,④11.4,③1.4,④-③54.6,④-③9.5,④-③-②10.8,④-③-②211.8,
2017,48,2,14,④이용세,①김영민,②김재윤,④2.3,④1.4,①1.1,④-①4.2,④-①1.9,④-①-②5.1,④-①-②19.4,
2017,48,2,15,①박설희,⑥정경호,②서화모,①1.2,①1,⑥8.1,①-⑥14.4,①-⑥11,①-⑥-②6.4,①-⑥-②48.3,
